devolucaoId,protocolo,mesRef,dataAbertura,dataFechamento,motivoId,unidadeId,canalEntrada,criticidade,slaDias,tempoCorrecaoDias,slaEstourado,status
8157,DV-108157,2025-09,2025-09-24,2025-10-01,7,4,Esteira Interna,Alta,5,7,1,Concluído
8158,DV-108158,2025-08,2025-08-19,2025-08-25,328,2,Esteira Interna,Baixa,7,6,0,Concluído
8159,DV-108159,2025-07,2025-07-15,2025-07-22,273,17,Esteira Interna,Alta,5,7,1,Concluído
8160,DV-108160,2025-04,2025-04-20,2025-04-27,139,2,Portal SILIC,Alta,5,7,1,Concluído
8161,DV-108161,2025-08,2025-08-20,2025-08-28,317,15,Portal SILIC,Alta,5,8,1,Concluído
8162,DV-108162,2025-07,2025-07-13,2025-07-20,97,17,E-mail,Alta,5,7,1,Concluído
8163,DV-108163,2025-07,2025-07-01,2025-07-08,102,11,Portal SILIC,Média,6,7,1,Concluído
8164,DV-108164,2025-05,2025-05-16,2025-05-23,133,1,Portal SILIC,Média,6,7,1,Concluído
8165,DV-108165,2025-04,2025-04-20,2025-04-27,232,11,Portal SILIC,Alta,5,7,1,Concluído
8166,DV-108166,2025-08,2025-08-24,2025-08-31,196,13,E-mail,Média,6,7,1,Concluído
8167,DV-108167,2025-01,2025-01-09,2025-01-16,152,9,Esteira Interna,Média,6,7,1,Concluído
8168,DV-108168,2025-12,2025-12-13,2025-12-19,132,15,E-mail,Média,6,6,0,Concluído
8169,DV-108169,2025-06,2025-06-23,2025-06-28,269,16,E-mail,Alta,5,5,0,Concluído
8170,DV-108170,2025-07,2025-07-19,2025-07-22,260,3,Esteira Interna,Alta,5,3,0,Concluído
8171,DV-108171,2025-06,2025-06-13,2025-06-18,148,1,Portal SILIC,Média,6,5,0,Concluído
8172,DV-108172,2025-05,2025-05-24,2025-05-31,117,4,Esteira Interna,Alta,5,7,1,Concluído
8173,DV-108173,2025-02,2025-02-19,2025-02-24,34,8,Portal SILIC,Alta,5,5,0,Concluído
8174,DV-108174,2025-07,2025-07-10,2025-07-15,198,1,Esteira Interna,Média,6,5,0,Concluído
8175,DV-108175,2025-03,2025-03-25,2025-03-31,142,17,Esteira Interna,Alta,5,6,1,Concluído
8176,DV-108176,2025-01,2025-01-12,2025-01-18,44,13,Portal SILIC,Alta,5,6,1,Concluído
8177,DV-108177,2025-05,2025-05-08,2025-05-14,71,4,E-mail,Média,6,6,0,Concluído
8178,DV-108178,2025-10,2025-10-21,2025-10-29,7,15,E-mail,Alta,5,8,1,Concluído
8179,DV-108179,2025-06,2025-06-19,2025-06-23,107,5,Portal SILIC,Média,6,4,0,Concluído
8180,DV-108180,2025-08,2025-08-15,2025-08-20,266,4,E-mail,Alta,5,5,0,Concluído
8181,DV-108181,2025-07,2025-07-16,2025-07-21,151,2,E-mail,Média,6,5,0,Concluído
8182,DV-108182,2025-03,2025-03-24,2025-03-31,231,16,Esteira Interna,Alta,5,7,1,Concluído
8183,DV-108183,2025-12,2025-12-04,2025-12-09,114,10,Portal SILIC,Alta,5,5,0,Concluído
8184,DV-108184,2025-06,2025-06-23,2025-06-29,119,6,Portal SILIC,Média,6,6,0,Concluído
8185,DV-108185,2025-10,2025-10-13,2025-10-19,265,5,Esteira Interna,Alta,5,6,1,Concluído
8186,DV-108186,2025-03,2025-03-09,2025-03-13,159,13,Portal SILIC,Média,6,4,0,Concluído
8187,DV-108187,2025-02,2025-02-11,2025-02-15,246,11,E-mail,Média,6,4,0,Concluído
8188,DV-108188,2025-08,2025-08-04,2025-08-10,126,14,E-mail,Média,6,6,0,Concluído
8189,DV-108189,2025-09,2025-09-16,2025-09-19,349,11,Portal SILIC,Baixa,7,3,0,Concluído
8190,DV-108190,2025-03,2025-03-01,2025-03-07,259,4,Esteira Interna,Alta,5,6,1,Concluído
8191,DV-108191,2025-04,2025-04-22,2025-04-27,162,13,E-mail,Média,6,5,0,Concluído
8192,DV-108192,2025-01,2025-01-14,2025-01-21,155,3,Portal SILIC,Média,6,7,1,Concluído
8193,DV-108193,2025-03,2025-03-16,2025-03-21,321,4,Portal SILIC,Baixa,7,5,0,Concluído
8194,DV-108194,2025-07,2025-07-19,2025-07-24,349,12,Portal SILIC,Baixa,7,5,0,Concluído
8195,DV-108195,2025-01,2025-01-15,2025-01-19,72,10,Portal SILIC,Média,6,4,0,Concluído
8196,DV-108196,2025-01,2025-01-11,2025-01-17,157,4,E-mail,Média,6,6,0,Concluído
8197,DV-108197,2025-07,2025-07-05,2025-07-11,246,13,Portal SILIC,Média,6,6,0,Concluído
8198,DV-108198,2025-08,2025-08-08,2025-08-13,341,13,E-mail,Baixa,7,5,0,Concluído
8199,DV-108199,2025-07,2025-07-21,2025-07-24,293,12,E-mail,Alta,5,3,0,Concluído
8200,DV-108200,2025-08,2025-08-14,2025-08-20,231,4,Portal SILIC,Alta,5,6,1,Concluído
8201,DV-108201,2025-06,2025-06-07,2025-06-14,312,2,Portal SILIC,Alta,5,7,1,Concluído
8202,DV-108202,2025-03,2025-03-02,2025-03-08,229,13,Portal SILIC,Alta,5,6,1,Concluído
8203,DV-108203,2025-04,2025-04-16,2025-04-22,248,18,Portal SILIC,Média,6,6,0,Concluído
8204,DV-108204,2025-12,2025-12-14,2025-12-21,47,11,E-mail,Alta,5,7,1,Concluído
8205,DV-108205,2025-07,2025-07-07,2025-07-15,277,9,Esteira Interna,Alta,5,8,1,Concluído
8206,DV-108206,2025-09,2025-09-20,2025-09-25,87,18,Esteira Interna,Alta,5,5,0,Concluído
8207,DV-108207,2025-08,2025-08-08,2025-08-15,103,4,Esteira Interna,Média,6,7,1,Concluído
8208,DV-108208,2025-05,2025-05-12,2025-05-17,148,3,Portal SILIC,Média,6,5,0,Concluído
8209,DV-108209,2025-10,2025-10-01,2025-10-08,290,16,E-mail,Média,6,7,1,Concluído
8210,DV-108210,2025-02,2025-02-26,2025-03-03,81,14,Portal SILIC,Média,6,5,0,Concluído
8211,DV-108211,2025-07,2025-07-04,2025-07-10,154,8,Esteira Interna,Média,6,6,0,Concluído
8212,DV-108212,2025-12,2025-12-14,2025-12-22,268,12,Portal SILIC,Alta,5,8,1,Concluído
8213,DV-108213,2025-06,2025-06-06,2025-06-12,39,4,Portal SILIC,Alta,5,6,1,Concluído
8214,DV-108214,2025-03,2025-03-01,2025-03-05,215,4,Portal SILIC,Alta,5,4,0,Concluído
8215,DV-108215,2025-09,2025-09-17,2025-09-22,348,11,Esteira Interna,Baixa,7,5,0,Concluído
8216,DV-108216,2025-02,2025-02-20,2025-02-25,212,3,Portal SILIC,Alta,5,5,0,Concluído
8217,DV-108217,2025-08,2025-08-24,2025-08-31,196,13,E-mail,Média,6,7,1,Concluído
8218,DV-108218,2025-01,2025-01-06,2025-01-10,150,5,Portal SILIC,Média,6,4,0,Concluído
8219,DV-108219,2025-03,2025-03-02,2025-03-08,100,6,E-mail,Média,6,6,0,Concluído
8220,DV-108220,2025-09,2025-09-03,2025-09-08,127,6,Esteira Interna,Média,6,5,0,Concluído
8221,DV-108221,2025-04,2025-04-24,2025-05-01,163,3,E-mail,Média,6,7,1,Concluído
8222,DV-108222,2025-10,2025-10-23,2025-10-30,87,12,Portal SILIC,Alta,5,7,1,Concluído
8223,DV-108223,2025-01,2025-01-26,2025-01-31,68,9,E-mail,Média,6,5,0,Concluído
8224,DV-108224,2025-08,2025-08-20,2025-08-27,173,18,E-mail,Alta,5,7,1,Concluído
8225,DV-108225,2025-09,2025-09-26,2025-10-01,164,18,Esteira Interna,Alta,5,5,0,Concluído
8226,DV-108226,2025-02,2025-02-26,2025-03-05,120,12,Portal SILIC,Média,6,7,1,Concluído
8227,DV-108227,2025-09,2025-09-17,2025-09-22,328,17,Esteira Interna,Baixa,7,5,0,Concluído
8228,DV-108228,2025-12,2025-12-17,2025-12-21,251,12,E-mail,Média,6,4,0,Concluído
8229,DV-108229,2025-09,2025-09-06,2025-09-13,196,17,E-mail,Média,6,7,1,Concluído
8230,DV-108230,2025-06,2025-06-12,2025-06-15,217,5,Esteira Interna,Alta,5,3,0,Concluído
8231,DV-108231,2025-06,2025-06-26,2025-07-03,246,6,Portal SILIC,Média,6,7,1,Concluído
8232,DV-108232,2025-04,2025-04-19,2025-04-23,81,8,E-mail,Média,6,4,0,Concluído
8233,DV-108233,2025-04,2025-04-16,2025-04-23,271,5,Portal SILIC,Alta,5,7,1,Concluído
8234,DV-108234,2025-10,2025-10-25,2025-10-30,174,9,Portal SILIC,Alta,5,5,0,Concluído
8235,DV-108235,2025-01,2025-01-22,2025-01-25,213,14,Portal SILIC,Alta,5,3,0,Concluído
8236,DV-108236,2025-08,2025-08-27,2025-09-01,172,9,Portal SILIC,Alta,5,5,0,Concluído
8237,DV-108237,2025-01,2025-01-06,2025-01-11,26,16,Portal SILIC,Média,6,5,0,Concluído
8238,DV-108238,2025-04,2025-04-24,2025-04-30,285,7,Portal SILIC,Média,6,6,0,Concluído
8239,DV-108239,2025-05,2025-05-07,2025-05-10,258,12,E-mail,Alta,5,3,0,Concluído
8240,DV-108240,2025-05,2025-05-02,2025-05-07,279,14,E-mail,Média,6,5,0,Concluído
8241,DV-108241,2025-08,2025-08-27,2025-09-03,241,17,Portal SILIC,Média,6,7,1,Concluído
8242,DV-108242,2025-03,2025-03-05,2025-03-11,134,12,Portal SILIC,Média,6,6,0,Concluído
8243,DV-108243,2025-09,2025-09-07,2025-09-13,233,7,Portal SILIC,Alta,5,6,1,Concluído
8244,DV-108244,2025-03,2025-03-10,2025-03-16,7,6,Portal SILIC,Alta,5,6,1,Concluído
8245,DV-108245,2025-03,2025-03-05,2025-03-12,97,6,E-mail,Alta,5,7,1,Concluído
8246,DV-108246,2025-12,2025-12-27,2026-01-02,266,3,Portal SILIC,Alta,5,6,1,Concluído
8247,DV-108247,2025-09,2025-09-03,2025-09-10,60,15,E-mail,Alta,5,7,1,Concluído
8248,DV-108248,2025-03,2025-03-23,2025-03-30,13,12,E-mail,Média,6,7,1,Concluído
8249,DV-108249,2025-04,2025-04-24,2025-04-30,285,7,Portal SILIC,Média,6,6,0,Concluído
8250,DV-108250,2025-09,2025-09-02,2025-09-07,229,1,Portal SILIC,Alta,5,5,0,Concluído
8251,DV-108251,2025-09,2025-09-06,2025-09-11,39,16,E-mail,Alta,5,5,0,Concluído
8252,DV-108252,2025-04,2025-04-05,2025-04-10,180,2,Esteira Interna,Média,6,5,0,Concluído
8253,DV-108253,2025-06,2025-06-10,2025-06-14,249,1,Esteira Interna,Média,6,4,0,Concluído
8254,DV-108254,2025-03,2025-03-16,2025-03-21,88,6,Portal SILIC,Alta,5,5,0,Concluído
8255,DV-108255,2025-08,2025-08-01,2025-08-05,309,3,Esteira Interna,Média,6,4,0,Concluído
8256,DV-108256,2025-04,2025-04-07,2025-04-11,21,3,Portal SILIC,Média,6,4,0,Concluído
8257,DV-108257,2025-04,2025-04-20,2025-04-27,232,11,Portal SILIC,Alta,5,7,1,Concluído
8258,DV-108258,2025-04,2025-04-25,2025-04-28,348,6,Portal SILIC,Baixa,7,3,0,Concluído
8259,DV-108259,2025-03,2025-03-02,2025-03-08,88,11,E-mail,Alta,5,6,1,Concluído
8260,DV-108260,2025-11,2025-11-13,2025-11-20,287,6,Portal SILIC,Média,6,7,1,Concluído
8261,DV-108261,2025-03,2025-03-15,2025-03-18,334,15,Portal SILIC,Baixa,7,3,0,Concluído
8262,DV-108262,2025-03,2025-03-08,2025-03-16,312,11,Portal SILIC,Alta,5,8,1,Concluído
8263,DV-108263,2025-05,2025-05-03,2025-05-06,217,12,Portal SILIC,Alta,5,3,0,Concluído
8264,DV-108264,2025-02,2025-02-14,2025-02-19,39,14,Portal SILIC,Alta,5,5,0,Concluído
8265,DV-108265,2025-12,2025-12-26,2026-01-01,163,8,Portal SILIC,Média,6,6,0,Concluído
8266,DV-108266,2025-07,2025-07-09,2025-07-16,285,10,E-mail,Média,6,7,1,Concluído
8267,DV-108267,2025-12,2025-12-16,2025-12-20,86,3,Portal SILIC,Alta,5,4,0,Concluído
8268,DV-108268,2025-12,2025-12-25,2025-12-31,299,5,Portal SILIC,Alta,5,6,1,Concluído
8269,DV-108269,2025-01,2025-01-21,2025-01-25,83,12,E-mail,Alta,5,4,0,Concluído
8270,DV-108270,2025-12,2025-12-15,2025-12-21,248,10,Esteira Interna,Média,6,6,0,Concluído
8271,DV-108271,2025-04,2025-04-05,2025-04-12,155,4,E-mail,Média,6,7,1,Concluído
8272,DV-108272,2025-09,2025-09-19,2025-09-23,79,9,E-mail,Média,6,4,0,Concluído
8273,DV-108273,2025-10,2025-10-12,2025-10-18,287,9,E-mail,Média,6,6,0,Concluído
8274,DV-108274,2025-03,2025-03-01,2025-03-07,259,4,Esteira Interna,Alta,5,6,1,Concluído
8275,DV-108275,2025-01,2025-01-05,2025-01-10,47,5,Portal SILIC,Alta,5,5,0,Concluído
8276,DV-108276,2025-09,2025-09-01,2025-09-06,90,18,Portal SILIC,Alta,5,5,0,Concluído
8277,DV-108277,2025-02,2025-02-01,2025-02-06,147,6,Portal SILIC,Média,6,5,0,Concluído
8278,DV-108278,2025-02,2025-02-09,2025-02-14,168,10,Portal SILIC,Alta,5,5,0,Concluído
8279,DV-108279,2025-04,2025-04-07,2025-04-15,89,13,Portal SILIC,Alta,5,8,1,Concluído
8280,DV-108280,2025-12,2025-12-04,2025-12-11,228,14,Portal SILIC,Alta,5,7,1,Concluído
8281,DV-108281,2025-09,2025-09-14,2025-09-21,12,8,Portal SILIC,Média,6,7,1,Concluído
8282,DV-108282,2025-01,2025-01-01,2025-01-08,205,1,Esteira Interna,Média,6,7,1,Concluído
8283,DV-108283,2025-09,2025-09-26,2025-10-04,38,8,Portal SILIC,Alta,5,8,1,Concluído
8284,DV-108284,2025-03,2025-03-06,2025-03-12,55,15,Portal SILIC,Alta,5,6,1,Concluído
8285,DV-108285,2025-12,2025-12-23,2025-12-29,15,12,Esteira Interna,Média,6,6,0,Concluído
8286,DV-108286,2025-01,2025-01-21,2025-01-24,114,18,E-mail,Alta,5,3,0,Concluído
8287,DV-108287,2025-10,2025-10-12,2025-10-17,110,8,Portal SILIC,Média,6,5,0,Concluído
8288,DV-108288,2025-05,2025-05-12,2025-05-17,307,9,Portal SILIC,Média,6,5,0,Concluído
8289,DV-108289,2025-03,2025-03-24,2025-03-28,181,18,Portal SILIC,Média,6,4,0,Concluído
8290,DV-108290,2025-06,2025-06-14,2025-06-19,45,9,Portal SILIC,Alta,5,5,0,Concluído
8291,DV-108291,2025-08,2025-08-24,2025-08-30,326,6,Esteira Interna,Baixa,7,6,0,Concluído
8292,DV-108292,2025-07,2025-07-02,2025-07-09,93,1,Portal SILIC,Alta,5,7,1,Concluído
8293,DV-108293,2025-07,2025-07-11,2025-07-16,92,1,Portal SILIC,Alta,5,5,0,Concluído
8294,DV-108294,2025-10,2025-10-24,2025-10-30,132,5,Esteira Interna,Média,6,6,0,Concluído
8295,DV-108295,2025-11,2025-11-09,2025-11-13,124,1,E-mail,Média,6,4,0,Concluído
8296,DV-108296,2025-04,2025-04-11,2025-04-17,16,17,Portal SILIC,Média,6,6,0,Concluído
8297,DV-108297,2025-02,2025-02-27,2025-03-02,356,12,Portal SILIC,Baixa,7,3,0,Concluído
8298,DV-108298,2025-10,2025-10-27,2025-11-02,119,12,Portal SILIC,Média,6,6,0,Concluído
8299,DV-108299,2025-08,2025-08-03,2025-08-09,49,2,Portal SILIC,Alta,5,6,1,Concluído
8300,DV-108300,2025-04,2025-04-12,2025-04-18,95,3,E-mail,Alta,5,6,1,Concluído
8301,DV-108301,2025-09,2025-09-14,2025-09-19,161,17,Portal SILIC,Média,6,5,0,Concluído
8302,DV-108302,2025-07,2025-07-25,2025-07-29,246,13,Portal SILIC,Média,6,4,0,Concluído
8303,DV-108303,2025-05,2025-05-09,2025-05-13,202,9,Portal SILIC,Média,6,4,0,Concluído
8304,DV-108304,2025-06,2025-06-15,2025-06-19,100,7,Portal SILIC,Média,6,4,0,Concluído
8305,DV-108305,2025-08,2025-08-13,2025-08-19,248,16,Portal SILIC,Média,6,6,0,Concluído
8306,DV-108306,2025-02,2025-02-10,2025-02-13,213,6,Portal SILIC,Alta,5,3,0,Concluído
8307,DV-108307,2025-09,2025-09-07,2025-09-15,55,5,Portal SILIC,Alta,5,8,1,Concluído
8308,DV-108308,2025-06,2025-06-05,2025-06-09,127,16,Portal SILIC,Média,6,4,0,Concluído
8309,DV-108309,2025-11,2025-11-27,2025-11-30,36,17,Esteira Interna,Alta,5,3,0,Concluído
8310,DV-108310,2025-04,2025-04-20,2025-04-25,56,8,Portal SILIC,Alta,5,5,0,Concluído
8311,DV-108311,2025-12,2025-12-23,2025-12-28,39,16,Portal SILIC,Alta,5,5,0,Concluído
8312,DV-108312,2025-11,2025-11-20,2025-11-25,199,6,E-mail,Média,6,5,0,Concluído
8313,DV-108313,2025-07,2025-07-02,2025-07-07,327,10,Portal SILIC,Baixa,7,5,0,Concluído
8314,DV-108314,2025-09,2025-09-24,2025-09-30,216,13,Portal SILIC,Alta,5,6,1,Concluído
8315,DV-108315,2025-02,2025-02-07,2025-02-14,51,17,Esteira Interna,Alta,5,7,1,Concluído
8316,DV-108316,2025-07,2025-07-27,2025-07-30,258,14,Portal SILIC,Alta,5,3,0,Concluído
8317,DV-108317,2025-04,2025-04-10,2025-04-15,329,7,Portal SILIC,Baixa,7,5,0,Concluído
8318,DV-108318,2025-08,2025-08-05,2025-08-13,226,6,Portal SILIC,Alta,5,8,1,Concluído
8319,DV-108319,2025-08,2025-08-22,2025-08-28,215,9,Esteira Interna,Alta,5,6,1,Concluído
8320,DV-108320,2025-09,2025-09-10,2025-09-16,287,5,E-mail,Média,6,6,0,Concluído
8321,DV-108321,2025-06,2025-06-23,2025-06-30,135,13,Portal SILIC,Média,6,7,1,Concluído
8322,DV-108322,2025-12,2025-12-15,2025-12-21,248,10,Esteira Interna,Média,6,6,0,Concluído
8323,DV-108323,2025-06,2025-06-21,2025-06-25,296,6,Portal SILIC,Alta,5,4,0,Concluído
8324,DV-108324,2025-01,2025-01-18,2025-01-24,145,3,Portal SILIC,Alta,5,6,1,Concluído
8325,DV-108325,2025-01,2025-01-15,2025-01-19,78,3,Portal SILIC,Média,6,4,0,Concluído
8326,DV-108326,2025-03,2025-03-21,2025-03-28,252,15,Portal SILIC,Média,6,7,1,Concluído
8327,DV-108327,2025-05,2025-05-11,2025-05-17,214,10,Portal SILIC,Alta,5,6,1,Concluído
8328,DV-108328,2025-07,2025-07-02,2025-07-07,227,3,Portal SILIC,Alta,5,5,0,Concluído
8329,DV-108329,2025-10,2025-10-24,2025-10-30,272,1,Portal SILIC,Alta,5,6,1,Concluído
8330,DV-108330,2025-08,2025-08-22,2025-08-29,88,7,E-mail,Alta,5,7,1,Concluído
8331,DV-108331,2025-03,2025-03-23,2025-03-29,276,2,Esteira Interna,Alta,5,6,1,Concluído
8332,DV-108332,2025-02,2025-02-24,2025-03-03,227,4,Portal SILIC,Alta,5,7,1,Concluído
8333,DV-108333,2025-06,2025-06-16,2025-06-20,187,8,E-mail,Média,6,4,0,Concluído
8334,DV-108334,2025-11,2025-11-04,2025-11-10,159,14,E-mail,Média,6,6,0,Concluído
8335,DV-108335,2025-06,2025-06-20,2025-06-24,114,4,Portal SILIC,Alta,5,4,0,Concluído
8336,DV-108336,2025-07,2025-07-12,2025-07-18,55,12,Portal SILIC,Alta,5,6,1,Concluído
8337,DV-108337,2025-07,2025-07-09,2025-07-14,171,9,Portal SILIC,Alta,5,5,0,Concluído
8338,DV-108338,2025-10,2025-10-23,2025-10-29,226,8,E-mail,Alta,5,6,1,Concluído
8339,DV-108339,2025-11,2025-11-14,2025-11-18,341,16,Portal SILIC,Baixa,7,4,0,Concluído
8340,DV-108340,2025-12,2025-12-20,2025-12-25,84,14,Esteira Interna,Alta,5,5,0,Concluído
8341,DV-108341,2025-04,2025-04-09,2025-04-15,332,16,Portal SILIC,Baixa,7,6,0,Concluído
8342,DV-108342,2025-09,2025-09-03,2025-09-09,325,2,E-mail,Baixa,7,6,0,Concluído
8343,DV-108343,2025-02,2025-02-02,2025-02-08,59,18,Portal SILIC,Alta,5,6,1,Concluído
8344,DV-108344,2025-09,2025-09-21,2025-09-28,95,15,E-mail,Alta,5,7,1,Concluído
8345,DV-108345,2025-05,2025-05-13,2025-05-18,243,6,Portal SILIC,Média,6,5,0,Concluído
8346,DV-108346,2025-05,2025-05-24,2025-05-30,166,1,Portal SILIC,Alta,5,6,1,Concluído
8347,DV-108347,2025-02,2025-02-01,2025-02-08,120,9,Esteira Interna,Média,6,7,1,Concluído
8348,DV-108348,2025-03,2025-03-25,2025-03-30,228,9,E-mail,Alta,5,5,0,Concluído
8349,DV-108349,2025-09,2025-09-17,2025-09-23,153,11,E-mail,Média,6,6,0,Concluído
8350,DV-108350,2025-09,2025-09-19,2025-09-25,233,18,E-mail,Alta,5,6,1,Concluído
8351,DV-108351,2025-05,2025-05-13,2025-05-21,267,10,Esteira Interna,Alta,5,8,1,Concluído
8352,DV-108352,2025-04,2025-04-24,2025-04-27,332,7,Esteira Interna,Baixa,7,3,0,Concluído
8353,DV-108353,2025-01,2025-01-19,2025-01-26,51,3,E-mail,Alta,5,7,1,Concluído
8354,DV-108354,2025-02,2025-02-20,2025-02-28,218,9,Esteira Interna,Alta,5,8,1,Concluído
8355,DV-108355,2025-09,2025-09-05,2025-09-11,53,5,E-mail,Alta,5,6,1,Concluído
8356,DV-108356,2025-05,2025-05-02,2025-05-07,331,15,Esteira Interna,Baixa,7,5,0,Concluído
8357,DV-108357,2025-11,2025-11-12,2025-11-15,259,16,E-mail,Alta,5,3,0,Concluído
8358,DV-108358,2025-11,2025-11-01,2025-11-07,307,5,Esteira Interna,Média,6,6,0,Concluído
8359,DV-108359,2025-10,2025-10-02,2025-10-07,144,18,Portal SILIC,Alta,5,5,0,Concluído
8360,DV-108360,2025-03,2025-03-14,2025-03-20,22,16,Esteira Interna,Média,6,6,0,Concluído
8361,DV-108361,2025-03,2025-03-12,2025-03-19,74,1,Portal SILIC,Média,6,7,1,Concluído
8362,DV-108362,2025-01,2025-01-08,2025-01-13,187,6,Portal SILIC,Média,6,5,0,Concluído
8363,DV-108363,2025-08,2025-08-20,2025-08-25,40,11,Esteira Interna,Alta,5,5,0,Concluído
8364,DV-108364,2025-04,2025-04-01,2025-04-05,256,4,Esteira Interna,Alta,5,4,0,Concluído
8365,DV-108365,2025-07,2025-07-26,2025-08-03,233,3,Esteira Interna,Alta,5,8,1,Concluído
8366,DV-108366,2025-12,2025-12-10,2025-12-15,124,2,E-mail,Média,6,5,0,Concluído
8367,DV-108367,2025-05,2025-05-08,2025-05-14,338,2,Portal SILIC,Baixa,7,6,0,Concluído
8368,DV-108368,2025-04,2025-04-26,2025-05-02,56,17,Esteira Interna,Alta,5,6,1,Concluído
8369,DV-108369,2025-07,2025-07-12,2025-07-15,214,8,Esteira Interna,Alta,5,3,0,Concluído
8370,DV-108370,2025-06,2025-06-07,2025-06-14,178,8,Portal SILIC,Média,6,7,1,Concluído
8371,DV-108371,2025-10,2025-10-08,2025-10-14,259,6,E-mail,Alta,5,6,1,Concluído
8372,DV-108372,2025-01,2025-01-11,2025-01-19,137,11,E-mail,Alta,5,8,1,Concluído
8373,DV-108373,2025-06,2025-06-16,2025-06-23,73,1,E-mail,Média,6,7,1,Concluído
8374,DV-108374,2025-01,2025-01-18,2025-01-22,176,10,Portal SILIC,Média,6,4,0,Concluído
8375,DV-108375,2025-09,2025-09-18,2025-09-23,323,18,Portal SILIC,Baixa,7,5,0,Concluído
8376,DV-108376,2025-07,2025-07-10,2025-07-15,262,5,Esteira Interna,Alta,5,5,0,Concluído
8377,DV-108377,2025-09,2025-09-09,2025-09-14,336,3,Portal SILIC,Baixa,7,5,0,Concluído
8378,DV-108378,2025-07,2025-07-11,2025-07-16,251,6,Portal SILIC,Média,6,5,0,Concluído
8379,DV-108379,2025-09,2025-09-27,2025-10-04,226,7,Portal SILIC,Alta,5,7,1,Concluído
8380,DV-108380,2025-08,2025-08-04,2025-08-12,175,13,Portal SILIC,Alta,5,8,1,Concluído
8381,DV-108381,2025-02,2025-02-17,2025-02-20,216,12,E-mail,Alta,5,3,0,Concluído
8382,DV-108382,2025-10,2025-10-26,2025-11-01,117,17,E-mail,Alta,5,6,1,Concluído
8383,DV-108383,2025-05,2025-05-16,2025-05-23,171,1,E-mail,Alta,5,7,1,Concluído
8384,DV-108384,2025-08,2025-08-08,2025-08-14,262,3,Portal SILIC,Alta,5,6,1,Concluído
8385,DV-108385,2025-02,2025-02-08,2025-02-14,200,15,E-mail,Média,6,6,0,Concluído
8386,DV-108386,2025-12,2025-12-02,2025-12-07,327,12,Portal SILIC,Baixa,7,5,0,Concluído
8387,DV-108387,2025-05,2025-05-08,2025-05-15,21,3,Portal SILIC,Média,6,7,1,Concluído
8388,DV-108388,2025-10,2025-10-03,2025-10-09,227,2,Portal SILIC,Alta,5,6,1,Concluído
8389,DV-108389,2025-06,2025-06-15,2025-06-22,249,2,E-mail,Média,6,7,1,Concluído
8390,DV-108390,2025-02,2025-02-12,2025-02-19,243,13,Esteira Interna,Média,6,7,1,Concluído
8391,DV-108391,2025-12,2025-12-20,2025-12-25,12,16,Portal SILIC,Média,6,5,0,Concluído
8392,DV-108392,2025-07,2025-07-12,2025-07-17,281,4,Esteira Interna,Média,6,5,0,Concluído
8393,DV-108393,2025-06,2025-06-27,2025-07-03,240,10,Portal SILIC,Média,6,6,0,Concluído
8394,DV-108394,2025-06,2025-06-14,2025-06-18,208,5,E-mail,Média,6,4,0,Concluído
8395,DV-108395,2025-04,2025-04-05,2025-04-12,49,11,Esteira Interna,Alta,5,7,1,Concluído
8396,DV-108396,2025-03,2025-03-17,2025-03-21,244,11,Portal SILIC,Média,6,4,0,Concluído
8397,DV-108397,2025-07,2025-07-15,2025-07-21,63,10,Esteira Interna,Média,6,6,0,Concluído
8398,DV-108398,2025-04,2025-04-14,2025-04-19,29,5,Esteira Interna,Média,6,5,0,Concluído
8399,DV-108399,2025-04,2025-04-13,2025-04-20,238,7,Portal SILIC,Média,6,7,1,Concluído
8400,DV-108400,2025-02,2025-02-10,2025-02-17,190,15,E-mail,Alta,5,7,1,Concluído
8401,DV-108401,2025-06,2025-06-13,2025-06-18,129,17,Portal SILIC,Média,6,5,0,Concluído
8402,DV-108402,2025-02,2025-02-25,2025-03-03,61,18,E-mail,Alta,5,6,1,Concluído
8403,DV-108403,2025-03,2025-03-02,2025-03-08,229,13,Portal SILIC,Alta,5,6,1,Concluído
8404,DV-108404,2025-07,2025-07-08,2025-07-16,304,6,E-mail,Alta,5,8,1,Concluído
8405,DV-108405,2025-04,2025-04-09,2025-04-17,53,5,Esteira Interna,Alta,5,8,1,Concluído
8406,DV-108406,2025-01,2025-01-03,2025-01-09,52,7,Portal SILIC,Alta,5,6,1,Concluído
8407,DV-108407,2025-09,2025-09-05,2025-09-13,315,4,E-mail,Alta,5,8,1,Concluído
8408,DV-108408,2025-04,2025-04-18,2025-04-25,96,14,Portal SILIC,Alta,5,7,1,Concluído
8409,DV-108409,2025-03,2025-03-20,2025-03-28,278,12,Portal SILIC,Alta,5,8,1,Concluído
8410,DV-108410,2025-10,2025-10-02,2025-10-10,87,9,E-mail,Alta,5,8,1,Concluído
8411,DV-108411,2025-08,2025-08-07,2025-08-14,243,9,E-mail,Média,6,7,1,Concluído
8412,DV-108412,2025-09,2025-09-17,2025-09-22,129,1,Esteira Interna,Média,6,5,0,Concluído
8413,DV-108413,2025-08,2025-08-03,2025-08-09,106,11,Portal SILIC,Média,6,6,0,Concluído
8414,DV-108414,2025-01,2025-01-20,2025-01-28,89,4,Esteira Interna,Alta,5,8,1,Concluído
